Time,*gc_ldsq_t0/SQ_CAC_sig0_active,*gc_ldsq_t0/SQ_CAC_sig1_active,*gc_ldsq_t0/SQ_CAC_sig2_active,*gc_ldsq_t0/SQ_CAC_sig3_active,*gc_ldsq_t0/SQ_CAC_sig4_active,*gc_ldsq_t0/SQ_CAC_sig5_active,*gc_ldsq_t0/SQ_CAC_sig6_active,*gc_ldsq_t0/SQ_CAC_sig7_active,*gc_ldsq_t0/SQ_CAC_sig8_active,gc_sp_t
25403020,0,0,0,0,0,0,0,0,0,1.5436
25403089,0,0,0,0,1,0,0,0,0,1.6838
25403158,0,0,0,0,0,0,0,0,0,1.4576
25403227,0,0,0,0,0,0,0,0,0,1.4401
25403296,0,0,0,0,0,1,0,0,0,1.347
25403365,0,0,0,0,0,0,0,0,0,1.4641
25403434,0,0,0,0,0,0,0,0,0,1.243
25403503,0,0,0,0,0,0,0,0,0,1.1984
25403572,0,0,0,0,0,0,0,0,0,1.1217
25403641,0,0,0,0,0,0,0,0,0,1.2022
25403710,0,0,0,0,0,0,0,0,0,0.9678
25403779,0,0,0,0,0,0,0,0,0,0.7617
25403848,0,0,0,0,0,0,0,0,0,0.8201
25403917,0,0,0,0,0,0,0,0,0,0.858
25403986,0,0,0,0,0,0,0,0,0,0.548
25404055,0,0,0,0,0,0,0,0,0,0.4997
25404124,0,0,0,0,0,0,0,0,0,0.3182
25404193,0,0,0,0,0,0,0,0,0,0.3019
25404262,0,0,0,0,0,0,0,0,0,0.16695
25404331,0,0,0,0,0,0,0,0,0,0.18207
25404400,0,0,0,0,0,0,0,0,0,0.10352
25404469,0,0,0,0,0,0,0,0,0,0.09755
25404538,0,0,0,0,0,0,0,0,0,0.08828
25404607,0,0,0,0,0,0,0,0,0,0.08821
25404676,0,0,0,0,0,0,0,0,0,0.08849
25404745,0,0,0,0,0,0,0,0,0,0.08905
25404814,0,0,0,0,0,0,0,0,0,0.08068
25404883,0,0,0,0,0,0,0,0,0,0.06594
25404952,0,0,0,0,0,0,0,0,0,0.05997
25405021,0,0,0,0,0,0,0,0,0,0.06039
25405090,0,0,0,0,0,0,0,0,0,0.05975
25405159,0,0,0,0,0,0,0,0,0,0.05979
25405228,0,0,0,0,0,0,0,0,0,0.05995
25405297,0,0,0,0,0,0,0,0,0,0.06037
25405366,0,0,0,0,0,0,0,0,0,0.05975
25405435,0,0,0,0,0,0,0,0,0,0.05977
25405504,0,0,0,0,0,0,0,0,0,0.05994
25405573,0,0,0,0,0,0,0,0,0,0.06036
25405642,0,0,0,0,0,0,0,0,0,0.05973
25405711,0,0,0,0,0,0,0,0,0,0.05978
25405780,0,0,0,0,0,0,0,0,0,0.05992
25405849,0,0,0,0,0,0,0,0,0,0.06035
25405918,0,0,0,0,0,0,0,0,0,0.05973
25405987,0,0,0,0,0,0,0,0,0,0.05979
25406056,0,0,0,0,0,0,0,0,0,0.05989
25406125,0,0,0,0,0,0,0,0,0,0.06035
25406194,0,0,0,0,0,0,0,0,0,0.05971
25406263,0,0,0,0,0,0,0,0,0,0.05977
25406332,0,0,0,0,0,0,0,0,0,0.0599
25406401,0,0,0,0,0,0,0,0,0,0.06034
25406470,0,0,0,0,0,0,0,0,0,0.05971
25406539,0,0,0,0,0,0,0,0,0,0.05975
25406608,0,0,0,0,0,0,0,0,0,0.05992
25406677,0,0,0,0,0,0,0,0,0,0.06033
25406746,0,0,0,0,0,0,0,0,0,0.05971
25406815,0,0,0,0,0,0,0,0,0,0.05976
25406884,0,0,0,0,0,0,0,0,0,0.05993
25406953,0,0,0,0,0,0,0,0,0,0.020858
25407022,0,0,0,0,0,0,0,0,0,0.06024
25407091,0,0,0,0,0,0,0,0,0,0.05981
25407160,0,0,0,0,0,0,0,0,0,0.05961
25407229,0,0,0,0,0,0,0,0,0,0.06004
25407298,0,0,0,0,0,0,0,0,0,0.06025
25407367,0,0,0,0,0,0,0,0,0,0.05982
25407436,0,0,0,0,0,0,0,0,0,0.0596
25407505,0,0,0,0,0,0,0,0,0,0.06005
25407574,0,0,0,0,0,0,0,0,0,0.06025
25407643,0,0,0,0,0,0,0,0,0,0.05981
25407712,0,0,0,0,0,0,0,0,0,0.05961
25407781,0,0,0,0,0,0,0,0,0,0.06007
25407850,0,0,0,0,0,0,0,0,0,0.06026
25407919,0,0,0,0,0,0,0,0,0,0.05982
25407988,0,0,0,0,0,0,0,0,0,0.0596
25408057,0,0,0,0,0,0,0,0,0,0.06005
25408126,0,0,0,0,0,0,0,0,0,0.06026
25408195,0,0,0,0,0,0,0,0,0,0.05982
25408264,0,0,0,0,0,0,0,0,0,0.05959
25408333,0,0,0,0,0,0,0,0,0,0.06004
25408402,0,0,0,0,0,0,0,0,0,0.06026
25408471,0,0,0,0,0,0,0,0,0,0.05983
25408540,0,0,0,0,0,0,0,0,0,0.05959
25408609,0,0,0,0,0,0,0,0,0,0.06007
25408678,0,0,0,0,0,0,0,0,0,0.06026
25408747,0,0,0,0,0,0,0,0,0,0.05982
25408816,0,0,0,0,0,0,0,0,0,0.05961
25408885,0,0,0,0,0,0,0,0,0,0.06008
25408954,0,0,0,0,0,0,0,0,0,0.06026
25409023,0,0,0,0,0,0,0,0,0,0.05981
25409092,0,0,0,0,0,0,0,0,0,0.05962
25409161,0,0,0,0,0,0,0,0,0,0.06007
25409230,0,0,0,0,0,0,0,0,0,0.06027
25409299,0,0,0,0,0,0,0,0,0,0.05981
25409368,0,0,0,0,0,0,0,0,0,0.05961
25409437,0,0,0,0,0,0,0,0,0,0.06008
25409506,0,0,0,0,0,0,0,0,0,0.06027
25409575,0,0,0,0,0,0,0,0,0,0.03896
25409644,0,0,0,0,0,0,0,0,0,0.05975
25409713,0,0,0,0,0,0,0,0,0,0.05994
25409782,0,0,0,0,0,0,0,0,0,0.06035
25409851,0,0,0,0,0,0,0,0,0,0.05973
25409920,0,0,0,0,0,0,0,0,0,0.05975
25409989,0,0,0,0,0,0,0,0,0,0.05994
25410058,0,0,0,0,0,0,0,0,0,0.06036
25410127,0,0,0,0,0,0,0,0,0,0.05972
25410196,0,0,0,0,0,0,0,0,0,0.05975
25410265,0,0,0,0,0,0,0,0,0,0.05994
25410334,0,0,0,0,0,0,0,0,0,0.06037
25410403,0,0,0,0,0,0,0,0,0,0.05972
25410472,0,0,0,0,0,0,0,0,0,0.05976
25410541,0,0,0,0,0,0,0,0,0,0.05994
25410610,0,0,0,0,0,0,0,0,0,0.06036
25410679,0,0,0,0,0,0,0,0,0,0.05973
25410748,0,0,0,0,0,0,0,0,0,0.05976
25410817,0,0,0,0,0,0,0,0,0,0.05993
25410886,0,0,0,0,0,0,0,0,0,0.06035
25410955,0,0,0,0,0,0,0,0,0,0.05974
25411024,0,0,0,0,0,0,0,0,0,0.05976
25411093,0,0,0,0,0,0,0,0,0,0.05993
25411162,0,0,0,0,0,0,0,0,0,0.06036
25411231,0,0,0,0,0,0,0,0,0,0.05973
25411300,0,0,0,0,0,0,0,0,0,0.05978
25411369,0,0,0,0,0,0,0,0,0,0.05991
25411438,0,0,0,0,0,0,0,0,0,0.06036
25411507,0,0,0,0,0,0,0,0,0,0.05972
25411576,0,0,0,0,0,0,0,0,0,0.05977
25411645,0,0,0,0,0,0,0,0,0,0.05991
25411714,0,0,0,0,0,0,0,0,0,0.06035
25411783,0,0,0,0,0,0,0,0,0,0.05973
25411852,0,0,0,0,0,0,0,0,0,0.05976
25411921,0,0,0,0,0,0,0,0,0,0.05992
25411990,0,0,0,0,0,0,0,0,0,0.06035
25412059,0,0,0,0,0,0,0,0,0,0.05971
25412128,0,0,0,0,0,0,0,0,0,0.05977
25412197,0,0,0,0,0,0,0,0,0,0.05993
25412266,0,0,0,0,0,0,0,0,0,0.06035
25412335,0,0,0,0,0,0,0,0,0,0.05972
25412404,0,0,0,0,0,0,0,0,0,0.05976
25412473,0,0,0,0,0,0,0,0,0,0.05993
25412542,0,0,0,0,0,0,0,0,0,0.06035
25412611,0,0,0,0,0,0,0,0,0,0.0597
25412680,0,0,0,0,0,0,0,0,0,0.05978
25412749,0,0,0,0,0,0,0,0,0,0.05993
25412818,0,0,0,0,0,0,0,0,0,0.020859
25412887,0,0,0,0,0,0,0,0,0,0.06026
25412956,0,0,0,0,0,0,0,0,0,0.05979
25413025,0,0,0,0,0,0,0,0,0,0.05962
25413094,0,0,0,0,0,0,0,0,0,0.06007
25413163,0,0,0,0,0,0,0,0,0,0.06024
25413232,0,0,0,0,0,0,0,0,0,0.05979
25413301,0,0,0,0,0,0,0,0,0,0.05962
25413370,0,0,0,0,0,0,0,0,0,0.06006
25413439,0,0,0,0,0,0,0,0,0,0.06024
25413508,0,0,0,0,0,0,0,0,0,0.05979
25413577,0,0,0,0,0,0,0,0,0,0.05963
25413646,0,0,0,0,0,0,0,0,0,0.06007
25413715,0,0,0,0,0,0,0,0,0,0.06023
25413784,0,0,0,0,0,0,0,0,0,0.0598
25413853,0,0,0,0,0,0,0,0,0,0.05963
25413922,0,0,0,0,0,0,0,0,0,0.06007
25413991,0,0,0,0,0,0,0,0,0,0.06024
25414060,0,0,0,0,0,0,0,0,0,0.0598
25414129,0,0,0,0,0,0,0,0,0,0.05962
25414198,0,0,0,0,0,0,0,0,0,0.06006
25414267,0,0,0,0,0,0,0,0,0,0.06024
25414336,0,0,0,0,0,0,0,0,0,0.05979
25414405,0,0,0,0,0,0,0,0,0,0.05962
25414474,0,0,0,0,0,0,0,0,0,0.06006
25414543,0,0,0,0,0,0,0,0,0,0.06024
25414612,0,0,0,0,0,0,0,0,0,0.05979
25414681,0,0,0,0,0,0,0,0,0,0.05962
25414750,0,0,0,0,0,0,0,0,0,0.06005
25414819,0,0,0,0,0,0,0,0,0,0.06025
25414888,0,0,0,0,0,0,0,0,0,0.0598
25414957,0,0,0,0,0,0,0,0,0,0.05963
25415026,0,0,0,0,0,0,0,0,0,0.06005
25415095,0,0,0,0,0,0,0,0,0,0.06026
25415164,0,0,0,0,0,0,0,0,0,0.0598
25415233,0,0,0,0,0,0,0,0,0,0.05963
25415302,0,0,0,0,0,0,0,0,0,0.06006
25415371,0,0,0,0,0,0,0,0,0,0.06025
25415440,0,0,0,0,0,0,0,0,0,0.0598
25415509,0,0,0,0,0,0,0,0,0,0.03893
25415578,0,0,0,0,0,0,0,0,0,0.05992
25415647,0,0,0,0,0,0,0,0,0,0.06035
25415716,0,0,0,0,0,0,0,0,0,0.05971
25415785,0,0,0,0,0,0,0,0,0,0.05978
25415854,0,0,0,0,0,0,0,0,0,0.05992
25415923,0,0,0,0,0,0,0,0,0,0.06035
25415992,0,0,0,0,0,0,0,0,0,0.0597
25416061,0,0,0,0,0,0,0,0,0,0.05979
25416130,0,0,0,0,0,0,0,0,0,0.05994
25416199,0,0,0,0,0,0,1,0,1,0.06034
25416268,0,0,0,0,0,0,1,0,1,0.05973
25416337,0,0,0,0,0,0,1,0,1,0.0598
25416406,0,0,0,0,0,0,1,0,1,0.05994
25416475,0,0,0,0,0,0,1,0,1,0.06035
25416544,0,0,0,0,0,0,1,0,1,0.05971
25416613,0,0,0,0,0,0,1,0,1,0.05979
25416682,0,0,0,0,0,0,1,0,1,0.05993
25416751,0,0,0,0,0,0,1,0,1,0.06033
25416820,0,0,0,0,0,0,1,0,1,0.05972
25416889,0,0,0,0,0,0,1,0,1,0.0598
25416958,0,0,0,0,0,0,1,0,1,0.05994
25417027,0,0,0,0,0,0,1,0,1,0.06033
25417096,0,0,0,0,0,0,1,0,1,0.05971
25417165,0,0,0,0,0,0,1,0,1,0.05979
25417234,0,0,0,0,0,0,1,0,1,0.05994
25417303,0,0,0,0,0,0,1,0,1,0.06034
25417372,0,0,0,0,0,0,1,0,1,0.05972
25417441,0,0,0,0,0,0,1,0,1,0.0598
25417510,0,0,0,0,0,0,1,0,1,0.05996
25417579,0,0,0,0,0,0,1,0,1,0.06034
25417648,0,0,0,0,0,0,1,1,1,0.05969
25417717,0,0,0,0,0,0,1,0,1,0.05979
25417786,0,0,0,0,0,0,1,0,1,0.05994
25417855,0,0,0,0,0,0,1,1,1,0.06034
25417924,0,0,0,0,0,0,1,0,1,0.05968
25417993,0,0,0,0,0,0,1,1,1,0.05979
25418062,0,0,0,0,0,0,1,0,1,0.05994
25418131,0,0,0,0,0,0,1,1,1,0.06033
25418200,0,0,0,0,0,0,1,1,1,0.05969
25418269,0,0,0,0,0,0,1,1,1,0.05979
25418338,0,0,0,0,0,0,1,1,1,0.05994
25418407,0,0,0,0,0,0,1,1,1,0.06034
25418476,0,0,0,0,0,0,1,1,1,0.06005
25418545,0,0,0,0,0,0,1,1,1,0.06113
25418614,0,0,0,0,1,0,1,1,1,0.06905
25418683,1,1,0,0,0,0,1,1,1,0.09138
25418752,0,0,0,0,0,0,1,1,1,0.022981
25418821,0,0,0,0,0,0,1,1,1,0.11636
25418890,0,0,0,0,0,0,1,1,1,0.11822
25418959,1,1,0,0,0,0,1,1,1,0.11931
25419028,1,1,0,0,1,0,1,1,1,0.12836
25419097,0,0,0,0,0,0,1,1,1,0.1731
25419166,0,0,0,0,0,0,1,1,1,0.22701
25419235,0,0,0,0,0,0,1,1,1,0.2647
25419304,1,1,0,0,1,0,1,1,1,0.24014
25419373,1,1,0,0,0,0,1,0,1,0.2665
25419442,1,1,0,0,0,0,1,1,1,0.2932
25419511,0,0,0,0,0,0,1,1,1,0.3383
25419580,0,0,0,0,1,0,1,0,1,0.3581
25419649,1,1,0,0,0,0,1,1,1,0.3586
25419718,1,1,0,0,0,0,1,0,1,0.34633
25419787,0,0,0,0,0,0,1,1,1,0.35147
25419856,0,0,0,0,0,0,1,0,1,0.4437
25419925,0,0,0,0,1,0,1,1,1,0.4646
25419994,0,0,0,0,0,1,1,0,1,0.5144
25420063,0,0,0,0,0,0,1,0,1,0.5632
25420132,0,0,0,0,0,0,1,0,1,0.5863
25420201,0,0,0,0,1,0,1,0,1,0.5925
25420270,0,0,0,0,0,0,1,0,1,0.6654
25420339,0,0,0,0,0,1,1,0,1,0.6571
25420408,0,0,0,0,0,0,1,0,1,0.7463
25420477,0,0,0,0,1,0,1,0,1,0.7842
25420546,0,0,0,0,0,0,1,0,1,0.8674
25420615,0,0,0,0,0,1,1,0,1,0.8888
25420684,0,0,0,0,0,0,1,0,1,1.1412
25420753,0,0,0,0,1,0,1,0,1,1.12
25420822,0,0,0,0,0,1,1,0,1,1.2934
25420891,0,0,0,0,0,0,1,0,1,1.4205
25420960,0,0,0,0,0,0,1,0,1,1.5777
25421029,0,0,0,0,1,1,1,0,1,1.4774
25421098,0,0,0,0,0,0,1,0,1,1.6328
25421167,0,0,0,0,0,0,1,0,1,1.6588
25421236,0,0,0,0,0,0,1,0,1,1.7502
25421305,0,0,0,0,1,1,1,0,1,1.5762
25421374,0,0,0,0,0,0,1,0,1,1.7189
25421443,0,0,0,0,0,0,1,0,1,1.5279
25421512,0,0,0,0,0,1,1,0,1,1.8332
25421581,0,0,0,0,1,0,1,0,1,1.5629
25421650,0,0,0,0,0,0,1,0,1,1.7174
25421719,0,0,0,0,0,0,1,0,1,1.6605
25421788,0,0,0,0,0,1,1,0,1,1.8362
25421857,0,0,0,0,1,0,1,0,1,1.5983
25421926,0,0,0,0,0,0,1,0,1,1.7672
25421995,0,0,0,0,0,1,1,0,1,1.6877
25422064,0,0,0,0,0,0,1,1,1,1.8311
25422133,0,0,0,0,1,0,1,0,1,1.6132
25422202,0,0,0,0,0,0,1,0,1,1.7592
25422271,0,0,0,0,0,1,1,1,1,1.7069
25422340,0,0,0,0,0,0,1,0,1,1.804
25422409,0,0,0,0,1,0,1,1,1,1.5449
25422478,0,0,0,0,0,0,1,0,1,1.6726
25422547,0,0,0,0,0,1,1,1,1,1.5949
25422616,0,0,0,0,0,0,1,1,1,1.7465
25422685,0,0,0,0,1,0,1,1,1,1.508
25422754,0,0,0,0,0,0,1,1,1,1.641
25422823,0,0,0,0,0,1,1,1,1,1.5873
25422892,0,0,0,0,1,0,1,1,1,1.7434
25422961,0,0,0,0,0,0,1,1,1,1.533
25423030,0,0,0,0,0,0,1,1,1,1.6749
25423099,1,1,0,0,1,1,1,1,1,1.6083
25423168,0,0,0,0,0,0,1,1,1,1.7262
25423237,0,0,0,0,0,0,1,1,1,1.4931
25423306,0,0,0,0,1,0,1,1,1,1.6554
25423375,1,1,0,0,0,1,1,1,1,1.6138
25423444,1,1,0,0,1,0,1,1,1,1.7505
25423513,0,0,0,0,0,0,1,1,1,1.5501
25423582,0,0,0,0,0,0,1,1,1,1.6884
25423651,0,0,0,0,1,1,1,1,1,1.6906
25423720,1,1,0,0,0,0,1,1,1,1.8313
25423789,1,1,0,0,1,0,1,0,1,1.6377
25423858,1,1,0,0,0,0,1,1,1,1.7461
25423927,0,0,0,0,0,1,1,1,1,1.7239
25423996,0,0,0,0,1,0,1,0,1,1.8734
25424065,1,1,0,0,0,0,1,1,1,1.6405
25424134,1,1,0,0,0,0,1,0,1,1.7933
25424203,0,0,0,0,1,1,1,1,1,1.7668
25424272,0,0,0,0,0,0,1,0,1,1.9178
25424341,0,0,0,0,0,0,1,1,1,1.7558
25424410,0,0,0,0,1,0,1,0,1,1.8646
25424479,0,0,0,0,0,1,1,0,1,1.8214
25424548,0,0,0,0,0,0,1,0,1,1.9046
25424617,0,0,0,0,1,0,1,0,1,1.7132
25424686,0,0,0,0,0,0,1,0,1,1.8129
25424755,0,0,0,0,0,1,1,0,1,0.2212
25424824,0,0,0,0,0,0,1,0,1,1.7733
25424893,0,0,0,0,1,0,1,0,1,1.7872
25424962,0,0,0,0,0,0,1,0,1,1.6229
25425031,0,0,0,0,0,1,1,0,1,1.8226
25425100,0,0,0,0,0,0,1,0,1,1.7353
25425169,0,0,0,0,1,0,1,0,1,1.8558
25425238,0,0,0,0,0,0,1,0,1,1.6295
25425307,0,0,0,0,0,1,1,0,1,1.7928
25425376,0,0,0,0,0,0,1,0,1,1.6865
25425445,0,0,0,0,1,0,1,0,1,1.7888
25425514,0,0,0,0,0,0,1,0,1,1.5261
25425583,0,0,0,0,0,1,1,0,1,1.7412
25425652,0,0,0,0,0,0,1,0,1,1.6424
25425721,0,0,0,0,1,0,1,0,1,1.7534
25425790,0,0,0,0,0,0,1,0,1,1.512
25425859,0,0,0,0,0,1,1,0,1,1.6714
25425928,0,0,0,0,0,0,1,0,1,1.6248
25425997,0,0,0,0,1,0,1,0,1,1.7299
25426066,0,0,0,0,0,0,1,0,1,1.5552
25426135,0,0,0,0,0,1,1,0,1,1.6917
25426204,0,0,0,0,0,0,1,0,1,1.6038
25426273,0,0,0,0,1,0,1,0,1,1.7272
25426342,0,0,0,0,0,1,1,0,1,1.5359
25426411,0,0,0,0,0,0,1,0,1,1.7271
25426480,0,0,0,0,0,0,1,1,1,1.6383
25426549,0,0,0,0,1,1,1,0,1,1.7606
25426618,0,0,0,0,0,0,1,0,1,1.5929
25426687,0,0,0,0,0,0,1,1,1,1.7504
25426756,0,0,0,0,0,0,1,0,1,1.6549
25426825,0,0,0,0,1,1,1,1,1,1.7868
25426894,0,0,0,0,0,0,1,0,1,1.5998
25426963,0,0,0,0,0,0,1,1,1,1.76
25427032,0,0,0,0,0,1,1,1,1,1.6983
25427101,0,0,0,0,1,0,1,1,1,1.8196
25427170,0,0,0,0,0,0,1,1,1,1.5569
25427239,0,0,0,0,0,0,1,1,1,1.7847
25427308,0,0,0,0,1,1,1,1,1,1.687
25427377,0,0,0,0,0,0,1,1,1,1.7832
25427446,0,0,0,0,0,0,1,1,1,1.5949
25427515,1,1,0,0,1,1,1,1,1,1.6195
25427584,0,0,0,0,0,0,1,1,1,1.7041
25427653,0,0,0,0,0,0,1,1,1,1.8611
25427722,0,0,0,0,1,0,1,1,1,1.6193
25427791,1,1,0,0,0,1,1,1,1,1.7523
25427860,1,1,0,0,1,0,1,1,1,1.6534
25427929,0,0,0,0,0,0,1,1,1,1.852
25427998,0,0,0,0,0,0,1,1,1,1.6413
25428067,0,0,0,0,1,1,1,1,1,1.8069
25428136,1,1,0,0,0,0,1,1,1,1.662
25428205,1,1,0,0,1,0,1,0,1,1.8344
25428274,1,1,0,0,0,0,1,1,1,1.6322
25428343,0,0,0,0,0,1,1,1,1,1.8004
25428412,0,0,0,0,0,0,1,0,1,1.7284
25428481,1,1,0,0,1,0,1,1,1,1.9333
25428550,1,1,0,0,0,0,1,0,1,1.6721
25428619,0,0,0,0,0,1,1,1,1,1.821
25428688,0,0,0,0,0,0,1,0,1,1.7558
25428757,0,0,0,0,1,0,1,1,1,1.933
25428826,0,0,0,0,0,0,1,0,1,1.7016
25428895,0,0,0,0,0,1,1,0,1,1.8554
25428964,0,0,0,0,0,0,1,0,1,1.7524
25429033,0,0,0,0,1,0,1,0,1,1.9141
25429102,0,0,0,0,0,0,1,0,1,1.7345
25429171,0,0,0,0,0,1,1,0,1,1.742
25429240,0,0,0,0,0,0,1,0,1,1.6166
25429309,0,0,0,0,1,0,1,0,1,1.8235
25429378,0,0,0,0,0,0,1,0,1,1.6034
25429447,0,0,0,0,0,1,1,0,1,1.7253
25429516,0,0,0,0,0,0,1,0,1,1.5847
25429585,0,0,0,0,1,0,1,0,1,1.7485
25429654,0,0,0,0,0,0,1,0,1,1.5042
25429723,0,0,0,0,0,1,1,0,1,1.6459
25429792,0,0,0,0,0,0,1,0,1,1.5612
25429861,0,0,0,0,1,0,1,0,1,1.7524
25429930,0,0,0,0,0,0,1,0,1,1.5301
25429999,0,0,0,0,0,1,1,0,1,1.6223
25430068,0,0,0,0,0,0,1,0,1,1.549
25430137,0,0,0,0,1,0,1,0,1,1.7565
25430206,0,0,0,0,0,0,1,0,1,1.5334
25430275,0,0,0,0,0,1,1,0,1,1.6778
25430344,0,0,0,0,0,0,1,0,1,1.5713
25430413,0,0,0,0,1,0,1,0,1,1.7417
25430482,0,0,0,0,0,0,1,0,1,1.526
25430551,0,0,0,0,0,1,1,0,1,1.6351
25430620,0,0,0,0,0,0,1,0,1,1.5607
25430689,0,0,0,0,1,0,1,0,1,1.744
25430758,0,0,0,0,0,0,1,0,1,1.5526
25430827,0,0,0,0,0,1,1,0,1,0.19143
25430896,0,0,0,0,0,0,1,1,1,1.626
25430965,0,0,0,0,1,0,1,0,1,1.5486
25431034,0,0,0,0,0,0,1,0,1,1.7518
25431103,0,0,0,0,0,1,1,1,1,1.5282
25431172,0,0,0,0,0,0,1,0,1,1.6011
25431241,0,0,0,0,1,0,1,1,1,1.5523
25431310,0,0,0,0,0,0,1,0,1,1.7603
25431379,0,0,0,0,0,1,1,1,1,1.5671
25431448,0,0,0,0,0,0,1,1,1,1.6049
25431517,0,0,0,0,1,0,1,1,1,1.5421
25431586,0,0,0,0,0,0,1,1,1,1.782
25431655,0,0,0,0,0,1,1,1,1,1.5982
25431724,0,0,0,0,1,0,1,1,1,1.6438
25431793,0,0,0,0,0,0,1,1,1,1.5683
25431862,0,0,0,0,0,0,1,1,1,1.7782
25431931,1,1,0,0,1,1,0,1,0,1.5737
25432000,0,0,0,0,0,0,0,1,0,1.6473
25432069,0,0,0,0,0,0,0,1,0,1.5999
25432138,0,0,0,0,1,0,0,1,0,1.7895
25432207,1,1,0,0,0,1,0,1,0,1.5844
25432276,1,1,0,0,1,0,0,1,0,1.614
25432345,0,0,0,0,0,0,0,1,0,1.5649
25432414,0,0,0,0,0,0,0,1,0,1.7705
25432483,0,0,0,0,1,1,0,1,0,1.6281
25432552,1,1,0,0,0,0,0,1,0,1.6974
25432621,1,1,0,0,1,0,0,0,0,1.643
25432690,1,1,0,0,0,0,0,1,0,1.8325
25432759,0,0,0,0,0,1,0,1,0,1.6521
25432828,0,0,0,0,0,0,0,0,0,1.7575
25432897,1,1,0,0,1,0,0,1,0,1.7039
25432966,1,1,0,0,0,0,0,0,0,1.9064
25433035,0,0,0,0,0,1,0,1,0,1.7184
25433104,0,0,0,0,0,0,0,0,0,1.7729
25433173,0,0,0,0,1,0,0,1,0,1.7289
25433242,0,0,0,0,0,0,0,0,0,1.9691
25433311,0,0,0,0,0,1,0,0,0,1.7704
25433380,0,0,0,0,0,0,0,0,0,1.815
25433449,0,0,0,0,1,0,0,0,0,1.7421
25433518,0,0,0,0,0,0,0,0,0,1.871
25433587,0,0,0,0,0,1,0,0,0,1.4838
25433656,0,0,0,0,0,0,0,0,0,1.7754
25433725,0,0,0,0,1,0,0,0,0,1.6721
25433794,0,0,0,0,0,0,0,0,0,1.8084
25433863,0,0,0,0,0,1,0,0,0,1.5978
25433932,0,0,0,0,0,0,0,0,0,1.6611
25434001,0,0,0,0,1,0,0,0,0,1.594
25434070,0,0,0,0,0,0,0,0,0,1.7181
25434139,0,0,0,0,0,1,0,0,0,1.5575
25434208,0,0,0,0,0,0,0,0,0,1.5823
25434277,0,0,0,0,1,0,0,0,0,1.5591
25434346,0,0,0,0,0,0,0,0,0,1.692
25434415,0,0,0,0,0,1,0,0,0,1.5481
25434484,0,0,0,0,0,0,0,0,0,1.5706
25434553,0,0,0,0,1,0,0,0,0,1.5322
25434622,0,0,0,0,0,0,0,0,0,1.7228
25434691,0,0,0,0,0,1,0,0,0,1.5435
25434760,0,0,0,0,0,0,0,0,0,1.5699
25434829,0,0,0,0,1,0,0,0,0,1.5527
25434898,0,0,0,0,0,0,0,0,0,1.7181
25434967,0,0,0,0,0,1,0,0,0,1.5243
25435036,0,0,0,0,0,0,0,0,0,1.5764
25435105,0,0,0,0,1,0,0,0,0,1.5656
25435174,0,0,0,0,0,0,0,0,0,1.7174
25435243,0,0,0,0,0,1,0,0,0,1.5653
25435312,0,0,0,0,0,0,0,0,0,1.5743
25435381,0,0,0,0,1,0,0,0,0,1.5363
25435450,0,0,0,0,0,0,0,0,0,1.7023
25435519,0,0,0,0,0,1,0,0,0,1.5232
25435588,0,0,0,0,0,0,0,0,0,1.5645
25435657,0,0,0,0,1,0,0,0,0,1.5672
25435726,0,0,0,0,0,0,0,0,0,1.6917
25435795,0,0,0,0,0,1,0,0,0,1.5215
25435864,0,0,0,0,0,0,0,0,0,1.5804
25435933,0,0,0,0,1,0,0,0,0,1.5708
25436002,0,0,0,0,0,0,0,0,0,1.7182
25436071,0,0,0,0,0,1,0,0,0,1.5567
25436140,0,0,0,0,0,0,0,0,0,1.5626
25436209,0,0,0,0,1,0,0,0,0,1.5414
25436278,0,0,0,0,0,0,0,0,0,1.7179
25436347,0,0,0,0,0,1,0,0,0,1.5178
25436416,0,0,0,0,0,0,0,0,0,1.5673
25436485,0,0,0,0,1,0,0,0,0,1.5551
25436554,0,0,0,0,0,0,0,0,0,1.7079
25436623,0,0,0,0,0,1,0,0,0,1.4996
25436692,0,0,0,0,0,0,0,0,0,1.5812
25436761,0,0,0,0,1,0,0,0,0,1.5536
25436830,0,0,0,0,0,0,0,0,0,1.6937
25436899,0,0,0,0,0,1,0,0,0,1.5161
25436968,0,0,0,0,0,0,0,0,0,0.19051
25437037,0,0,0,0,0,0,0,0,0,1.5607
25437106,0,0,0,0,0,0,0,0,0,1.559
25437175,0,0,0,0,0,0,0,0,0,1.7166
25437244,0,0,0,0,0,1,0,0,0,1.5394
25437313,0,0,0,0,1,0,0,0,0,1.5689
25437382,0,0,0,0,0,0,0,0,0,1.5597
25437451,0,0,0,0,0,0,0,0,0,1.724
25437520,0,0,0,0,0,0,0,0,0,1.5356
25437589,0,0,0,0,0,1,0,0,0,1.574
25437658,0,0,0,0,0,0,0,0,0,1.5497
25437727,0,0,0,0,0,0,0,0,0,1.6568
25437796,0,0,0,0,0,0,0,0,0,1.451
25437865,0,0,0,0,0,0,0,0,0,1.4261
25437934,0,0,0,0,0,0,0,0,0,1.3444
25438003,0,0,0,0,0,0,0,0,0,1.4394
25438072,0,0,0,0,0,0,0,0,0,1.1921
25438141,0,0,0,0,0,0,0,0,0,1.1872
